date,model,actual,predicted,residual
2015-09-01,XGBoost,0.3624730451066977,0.3535253703594208,0.008947674747276924
2015-10-01,XGBoost,1.2685954354263267,1.0983333587646484,0.17026207666167825
2015-11-01,XGBoost,1.364936649908934,1.351096272468567,0.013840377440367035
2015-12-01,XGBoost,-0.0112213635257187,-0.028168143704533577,0.016946780178814878
2016-01-01,XGBoost,0.2435765700187981,0.16422013938426971,0.07935643063452838
2016-02-01,XGBoost,0.0193910612763638,-0.04092353954911232,0.06031460082547612
2016-03-01,XGBoost,1.3984887031108593,1.5916218757629395,-0.1931331726520802
2016-04-01,XGBoost,0.0164409961363803,-0.23492999374866486,0.25137098988504514
2016-05-01,XGBoost,0.7060519497442037,0.8675636649131775,-0.16151171516897378
2016-06-01,XGBoost,-1.0047755779839411,-0.9459762573242188,-0.058799320659722376
2016-07-01,XGBoost,-0.2332364551830714,0.0958973690867424,-0.3291338242698138
2016-08-01,XGBoost,-1.0826392322145226,-1.0874314308166504,0.004792198602127762
2016-09-01,XGBoost,-1.879279590065428,-1.6907881498336792,-0.1884914402317488
2016-10-01,XGBoost,-1.4583259390759808,-1.1732722520828247,-0.28505368699315614
2016-11-01,XGBoost,0.266205186261333,0.027913864701986313,0.23829132155934668
2016-12-01,XGBoost,0.0939489105221451,0.11181259155273438,-0.017863681030589273
2017-01-01,XGBoost,1.3321299381746916,1.316064476966858,0.016065461207833698
2017-02-01,XGBoost,0.636281402875642,0.5888327956199646,0.047448607255677455
2017-03-01,XGBoost,0.8953182226892998,0.9297349452972412,-0.034416722607941375
2017-04-01,XGBoost,-0.5600991085287248,-0.6182283759117126,0.05812926738298785
2017-05-01,XGBoost,-0.2576083732700706,-0.14487038552761078,-0.1127379877424598
2017-06-01,XGBoost,-0.4814535713516902,-0.38232332468032837,-0.09913024667136183
2017-07-01,XGBoost,-0.3422801598860199,-0.2931132912635803,-0.049166868622439575
2017-08-01,XGBoost,-0.2127591449041512,-0.17626573145389557,-0.03649341345025564
