station_id,country,region,Name,Name2,lat,lon,elevation,year,month,Tem,Os,date
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,8,24.1,31.0,1967-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,9,20.7,8.0,1967-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,10,16.4,71.0,1967-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,11,10.9,24.0,1967-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1967,12,7.5,133.0,1967-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,1,3.8,190.0,1968-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,2,6.3,39.0,1968-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,3,7.7,99.0,1968-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,4,13.1,21.0,1968-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,5,18.6,10.0,1968-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,6,20.8,32.0,1968-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,7,23.5,0.0,1968-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,8,22.6,50.0,1968-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,9,19.8,154.0,1968-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,10,14.5,28.0,1968-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,11,12.0,123.0,1968-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1968,12,7.6,121.0,1968-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,1,3.3,121.0,1969-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,2,7.7,85.0,1969-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,3,6.2,50.0,1969-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,4,10.8,130.0,1969-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,5,17.8,22.0,1969-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,6,22.0,52.0,1969-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,7,21.7,11.0,1969-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,8,23.4,,1969-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,9,21.8,0.5,1969-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,10,15.9,4.0,1969-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,11,12.0,28.0,1969-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1969,12,9.3,169.0,1969-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,1,7.4,117.0,1970-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,2,8.8,170.0,1970-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,3,9.5,68.0,1970-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,4,14.9,73.0,1970-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,5,16.2,25.0,1970-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,6,20.8,4.0,1970-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,7,24.2,2.0,1970-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,8,24.0,2.0,1970-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,9,20.0,36.0,1970-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,10,14.5,75.0,1970-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,11,11.3,108.0,1970-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1970,12,7.1,76.0,1970-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1971,1,8.6,75.0,1971-01-01
